Sentence,Word,POS,Tag
,ki,IN,O
,Americi,IN,O
,Drone,IN,O
,hamlay,IN,O
,mein,IN,O
,halakat,IN,O
,se,IN,O
,qabal,IN,O
,ka,IN,O
,waqea,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 4434,Dont,IN,O
,care,IN,O
,.,IN,O
,.,IN,O
,judge,IN,O
,kro,IN,O
,hamen,IN,O
,or,IN,O
,saro,IN,O
,
Sentence: 4435,Hazrat,IN,O
,Sahib,IN,O
,se,IN,O
,mulaqat,IN,O
,ke,IN,O
,liye,IN,O
,Surah,IN,O
,Quraish,IN,O
,40,IN,O
,times,IN,O
,shuru,IN,O
,akhir,IN,O
,3,IN,O
,time,IN,O
,Darood,IN,O
,perha,IN,O
,krein,IN,O
,din,IN,O
,mein,IN,O
,aik,IN,O
,mrtba,IN,O
,ya,IN,O
,jitna,IN,O
,ho,IN,O
,saky,IN,O
,InShaa,IN,O
,Allah,IN,O
,mulaqat,IN,O
,ke,IN,O
,asbab,IN,O
,bn,IN,O
,jai,IN,O
,gee,IN,O
,.,IN,O
,40,IN,O
,
Sentence: 4436,Zaireen,IN,O
,Masjid,IN,B-loc
,Nabwi,IN,I-loc
,ke,IN,O
,liye,IN,O
,4,IN,O
,paidal,IN,O
,zameen,IN,O
,doze,IN,O
,rastay,IN,O
,tayyar,IN,O
,
Sentence: 4437,Jamwal,IN,B-per
,ne,IN,O
,media,IN,O
,ke,IN,O
,sath,IN,O
,Abdul,IN,B-per
,Samad,IN,I-per
,ki,IN,O
,salahiyaton,IN,O
,par,IN,O
,izhaar,IN,O
,khayaal,IN,O
,karte,IN,O
,hue,IN,O
,kaha,IN,O
,Cricketer,IN,O
,Abdul,IN,B-per
,Samad,IN,I-per
,ek,IN,O
,All,IN,O
,Rounder,IN,O
,khiladi,IN,O
,hain,IN,O
,aur,IN,O
,Cricket,IN,O
,ke,IN,O
,tamam,IN,O
,format,IN,O
,mein,IN,O
,aaj,IN,O
,kal,IN,O
,All,IN,O
,Rounders,IN,O
,ki,IN,O
,hi,IN,O
,ziyada,IN,O
,zaroorat,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 4438,NGO,IN,O
,ne,IN,O
,tele,IN,O
,medicine,IN,O
,help,IN,O
,line,IN,O
,bhi,IN,O
,shuru,IN,O
,ki,IN,O
,hai,IN,O
,+-+-,IN,O
,Jis,IN,O
,ki,IN,O
,madad,IN,O
,se,IN,O
,woh,IN,O
,mutasirah,IN,O
,afraad,IN,O
,ke,IN,O
,gharon,IN,O
,mein,IN,O
,dawai,IN,O
,pouncha,IN,O
,rahi,IN,O
,hai,IN,O
,aur,IN,O
,Covid,IN,O
,alamaat,IN,O
,ki,IN,O
,nigrani,IN,O
,aur,IN,O
,jaanch,IN,O
,kar,IN,O
,rahi,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 4439,aankhon,IN,O
,me,IN,O
,base,IN,O
,ho,IN,O
,tum,IN,O
,tumhe,IN,O
,dil,IN,O
,me,IN,O
,chuppa,IN,O
,lunga,IN,O
,jab,IN,O
,chahe,IN,O
,tumhe,IN,O
,dekhun,IN,O
,aaina,IN,O
,bana,IN,O
,lunga,IN,O
,
Sentence: 4440,MANUU,IN,B-org
,musalsal,IN,O
,dosray,IN,O
,saal,IN,O
,25,IN,O
,sarkardah,IN,O
,jamiyaat,IN,O
,mein,IN,O
,shaamil,IN,O
,
Sentence: 4441,Wazeh,IN,O
,ho,IN,O
,ke,IN,O
,9,IN,O
,decemeber,IN,O
,2019,IN,O
,ko,IN,O
,Lok,IN,B-org
,Sabha,IN,I-org
,mein,IN,O
,shehriat,IN,O
,tarmeemi,IN,O
,bil,IN,O
,ki,IN,O
,manzoori,IN,O
,ke,IN,O
,bad,IN,O
,wazeer,IN,O
,dakhela,IN,O
,Amit,IN,B-per
,Shah,IN,I-per
,ne,IN,O
,11,IN,O
,decemeber,IN,O
,2019,IN,O
,ko,IN,O
,Rajya,IN,B-org
,Sabha,IN,I-org
,mein,IN,O
,is,IN,O
,bil,IN,O
,ko,IN,O
,pesh,IN,O
,kiya,IN,O
,+-+-,IN,O
,Jaha,IN,O
,taweel,IN,O
,behas,IN,O
,ke,IN,O
,baad,IN,O
,is,IN,O
,bill,IN,O
,ko,IN,O
,manzoor,IN,O
,kiya,IN,O
,ga,IN,O
,.,IN,O
,
Sentence: 4442,dear,IN,O
,all,IN,O
,pakistani,IN,B-org
,govt,IN,I-org
,ne,IN,O
,to,IN,O
,insan,IN,O
,ko,IN,O
,jaan,IN,O
,se,IN,O
,maar,IN,O
,dene,IN,O
,ki,IN,O
,qasam,IN,O
,kha,IN,O
,li,IN,O
,hai,IN,O
,main,IN,O
,ye,IN,O
,kahon,IN,O
,ga,IN,O
,ke,IN,O
,insan,IN,O
,ko,IN,O
,kuch,IN,O
,karne,IN,O
,se,IN,O
,pehly,IN,O
,apni,IN,O
,akhrat,IN,O
,ka,IN,O
,suchana,IN,O
,chahiaye,IN,O
,.,IN,O
,thanks,IN,O
,
Sentence: 4443,Is,IN,O
,ke,IN,O
,ilawa,IN,O
,in,IN,O
,ke,IN,O
,mureedon,IN,O
,ko,IN,O
,+-+-,IN,O
,jo,IN,O
,Hur,IN,O
,kehlate,IN,O
,the,IN,O
,Barhi,IN,O
,tadad,IN,O
,mein,IN,O
,phansiyan,IN,O
,di,IN,O
,gai,IN,O
,
Sentence: 4444,pakistan,IN,B-loc
,per,IN,O
,hamla,IN,O
,huwa,IN,O
,to,IN,O
,bharat,IN,B-loc
,ka,IN,O
,naqshah,IN,O
,badal,IN,O
,dein,IN,O
,gey,IN,O
,
Sentence: 4445,Mutaliqa,IN,O
,SDM,IN,B-org
,ki,IN,O
,darkhwast,IN,O
,hai,IN,O
,ke,IN,O
,is,IN,O
,ki,IN,O
,gaadi,IN,O
,ka,IN,O
,paas,IN,O
,jari,IN,O
,rehta,IN,O
,hai,IN,O
,+-+-,IN,O
,Baqi,IN,O
,afraad,IN,O
,ki,IN,O
,Delhi,IN,B-loc
,se,IN,O
,baher,IN,O
,pani,IN,O
,ke,IN,O
,maqamat,IN,O
,par,IN,O
,bheja,IN,O
,jasakay,IN,O
,hain,IN,O
,.,IN,O
,
Sentence: 4446,kashifabbasiary,IN,O
,mqm,IN,B-org
,pib,IN,O
,or,IN,O
,bahadrabad,IN,B-loc
,khalti,IN,O
,rahi,IN,O
,seatain,IN,O
,sari,IN,O
,pti,IN,B-org
,lay,IN,O
,gai,IN,O
,hahahaahha,IN,O
,wazireaazamimrankhan,IN,O
,
Sentence: 4447,O,IN,O
,bhi,IN,O
,Apni,IN,O
,Urdu,IN,O
,set,IN,O
,karu,IN,O
,
Sentence: 4448,public,IN,O
,prosecutions,IN,O
,ne,IN,O
,unki,IN,O
,nazarbandi,IN,O
,ka,IN,O
,hukum,IN,O
,diya,IN,O
,hai,IN,O
,kyunkay,IN,O
,security,IN,O
,ohdedar,IN,O
,is,IN,O
,muamlay,IN,O
,ki,IN,O
,tafteesh,IN,O
,jari,IN,O
,rakhay,IN,O
,hue,IN,O
,hain,IN,O
,taakay,IN,O
,ye,IN,O
,maloom,IN,O
,karen,IN,O
,ke,IN,O
,is,IN,O
,ke,IN,O
,len-den,IN,O
,ki,IN,O
,manzoori,IN,O
,lene,IN,O
,mein,IN,O
,kisne,IN,O
,is,IN,O
,ki,IN,O
,madad,IN,O
,ki,IN,O
,.,IN,O
,
Sentence: 4449,chalan,IN,O
,molana,IN,O
,ke,IN,O
,kami,IN,O
,pori,IN,O
,ho,IN,O
,jaya,IN,O
,ge,IN,O
,
Sentence: 4450,Time,IN,O
,lgy,IN,O
,ga,IN,O
,
Sentence: 4451,Neeli,IN,O
,Dhoop,IN,O
,+-+-,IN,O
,Makaan,IN,O
,+-+-,IN,O
,Kuch,IN,O
,Dil,IN,O
,Ne,IN,O
,Kaha,IN,O
,aur,IN,O
,deegar,IN,O
,dramas,IN,O
,mein,IN,O
,in,IN,O
,ki,IN,O
,acting,IN,O
,dekhne,IN,O
,se,IN,O
,talluq,IN,O
,rakhti,IN,O
,hai,IN,O
,
Sentence: 4452,ab,IN,O
,tasalli,IN,O
,hogai,IN,O
,patwario,IN,O
,saadrafique,IN,B-per
,dobara,IN,O
,ginti,IN,O
,k,IN,O
,bad,IN,O
,b,IN,O
,na,IN,O
,jeet,IN,O
,sake,IN,O
,imrankhan,IN,B-per
,ne,IN,O
,inka,IN,O
,shaq,IN,O
,door,IN,O
,krdia,IN,O
,
Sentence: 4453,larki,IN,O
,pakistani,IN,O
,ho,IN,O
,ya,IN,O
,hindustani,IN,O
,larki,IN,O
,larki,IN,O
,hoti,IN,O
,wah,IN,O
,kya,IN,O
,dilog,IN,O
,mara,IN,O
,pakistan,IN,B-loc
,zindabad,IN,O
,ye,IN,O
,hai,IN,O
,humara,IN,O
,peyar,IN,O
,dunia,IN,O
,k,IN,O
,liye,IN,O
,agar,IN,O
,koi,IN,O
,samjhe,IN,O
,to?,IN,O
,
Sentence: 4454,meeeenal14,IN,O
,jemima,IN,B-per
,khan,IN,I-per
,ik,IN,B-per
,k,IN,O
,betay,IN,O
,aeingy,IN,O
,
Sentence: 4455,jo,IN,O
,aj,IN,O
,humne,IN,O
,kia,IN,O
,hai,IN,O
,
Sentence: 4456,Doosri,IN,O
,janib,IN,O
,Bahrain,IN,B-loc
,wizarat,IN,O
,sahet,IN,O
,ne,IN,O
,kaha,IN,O
,ke,IN,O
,Corona,IN,O
,ke,IN,O
,44,IN,O
,naye,IN,O
,mamlaat,IN,O
,Record,IN,O
,kiye,IN,O
,gaye,IN,O
,jabkay,IN,O
,26,IN,O
,sahet,IN,O
,yab,IN,O
,hogaye,IN,O
,.,IN,O
,
Sentence: 4457,Mayawati,IN,B-per
,ne,IN,O
,CAA,IN,O
,ki,IN,O
,himayat,IN,O
,karne,IN,O
,par,IN,O
,party,IN,O
,ki,IN,O
,rukan-e-assembly,IN,O
,ko,IN,O
,mo-attal,IN,O
,kardiya,IN,O
,
Sentence: 4458,bachoo,IN,O
,ko,IN,O
,immunity,IN,O
,is,IN,O
,he,IN,O
,gone,IN,O
,crazy,IN,O
,waisay,IN,O
,nawaz,IN,B-per
,sharif,IN,I-per
,ne,IN,O
,apnay,IN,O
,corrupt,IN,O
,baap,IN,O
,ko,IN,O
,khudh,IN,O
,use,IN,O
,kya,IN,O
,tha,IN,O
,apnay,IN,O
,app,IN,O
,ko,IN,O
,bachanay,IN,O
,kaley,IN,O
,laaanat,IN,O
,hai,IN,O
,aisi,IN,O
,aulad,IN,O
,per,IN,O
,jho,IN,O
,murda,IN,O
,baap,IN,O
,ko,IN,O
,banaam,IN,O
,kartay,IN,O
,hai,IN,O
,apnay,IN,O
,app,IN,O
,ko,IN,O
,bachanay,IN,O
,kaley,IN,O
,laaaannnti,IN,O
,character,IN,O
,
Sentence: 4459,guzashta,IN,O
,budget,IN,O
,mein,IN,O
,an,IN,B-org
,d,IN,I-org
,ae,IN,I-org
,hukoomat,IN,O
,naay,IN,O
,reyaston,IN,O
,ke,IN,O
,liye,IN,O
,mission,IN,O
,ke,IN,O
,tor,IN,O
,par,IN,O
,372,IN,O
,action,IN,O
,points,IN,O
,ki,IN,O
,nishandahi,IN,O
,ki,IN,O
,thi,IN,O
,.,IN,O
,
Sentence: 4460,Aglay,IN,O
,din,IN,O
,aur,IN,O
,bhi,IN,O
,khawateen,IN,O
,sadkoun,IN,O
,par,IN,O
,nikal,IN,O
,ayen,IN,O
,aur,IN,O
,phir,IN,O
,wo,IN,O
,Shaheen,IN,B-loc
,Bagh,IN,I-loc
,ki,IN,O
,taraf,IN,O
,rawana,IN,O
,hogaye,IN,O
,jo,IN,O
,ab,IN,O
,Hindustan,IN,B-loc
,ki,IN,O
,tareekh,IN,O
,mein,IN,O
,khawateen,IN,O
,ki,IN,O
,taraf,IN,O
,se,IN,O
,taweel,IN,O
,tareen,IN,O
,ijtimai,IN,O
,ehtijaj,IN,O
,ban,IN,O
,gaya,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 4461,Apni,IN,O
,guftagu,IN,O
,ke,IN,O
,ekhtataam,IN,O
,par,IN,O
,unhon,IN,O
,ne,IN,O
,kaha,IN,O
,ke,IN,O
,mein,IN,O
,jaanta,IN,O
,hon,IN,O
,ke,IN,O
,yeh,IN,O
,meri,IN,O
,raye,IN,O
,hai,IN,O
,aur,IN,O
,is,IN,O
,duniya,IN,O
,ko,IN,O
,achay,IN,O
,alfaaz,IN,O
,se,IN,O
,ziyada,IN,O
,achay,IN,O
,iqdamaat,IN,O
,ki,IN,O
,zaroorat,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 4462,ghair,IN,O
,qanooni,IN,O
,harasat,IN,O
,nazar,IN,O
,aye,IN,O
,to,IN,O
,zimmeydaar,IN,O
,ahelkaron,IN,O
,ko,IN,O
,usi,IN,O
,thaaney,IN,O
,ki,IN,O
,hawalaat,IN,O
,mein,IN,O
,band,IN,O
,kiya,IN,O
,jaye,IN,O
,
Sentence: 4463,Allah,IN,O
,pak,IN,O
,aap,IN,O
,ko,IN,O
,daraz,IN,O
,umar,IN,O
,aata,IN,O
,kry,IN,O
,sihat,IN,O
,o,IN,O
,afiyat,IN,O
,wali,IN,O
,
Sentence: 4464,Yes,IN,O
,Bank,IN,O
,ke,IN,O
,gahakoun,IN,O
,ko,IN,O
,anqareeb,IN,O
,raahat,IN,O
,milnay,IN,O
,ka,IN,O
,imkaan,IN,O
,
Sentence: 4465,Hn,IN,O
,yr,IN,O
,dhundun,IN,O
,puri,IN,O
,friend,IN,O
,list,IN,O
,main,IN,O
,R,IN,O
,wala,IN,O
,bnda,IN,O
,nhi,IN,O
,haii,IN,O
,
Sentence: 4466,Ye,IN,O
,b,IN,O
,Imran,IN,B-per
,Khan,IN,I-per
,ka,IN,O
,1,IN,O
,gunda,IN,O
,hai,IN,O
,
Sentence: 4467,Hote,IN,O
,hote,IN,O
,tamam,IN,O
,jawan,IN,O
,Shaheed,IN,O
,ho,IN,O
,gaye,IN,O
,aur,IN,O
,sirf,IN,O
,Havaldar,IN,O
,Lalak,IN,B-per
,Jan,IN,I-per
,Shaheed,IN,O
,aur,IN,O
,un,IN,O
,ke,IN,O
,teen,IN,O
,sathi,IN,O
,baqi,IN,O
,reh,IN,O
,gaye,IN,O
,
Sentence: 4468,Tafseelaat,IN,O
,ke,IN,O
,mutabiq,IN,O
,Canada,IN,B-loc
,ke,IN,O
,Haji,IN,O
,ka,IN,O
,qeemti,IN,O
,samaan,IN,O
,chori,IN,O
,hogaya,IN,O
,tha,IN,O
,.,IN,O
,
Sentence: 4469,Ghar,IN,O
,ke,IN,O
,kitchen,IN,O
,ki,IN,O
,chhuri,IN,O
,se,IN,O
,agar,IN,O
,koi,IN,O
,kisi,IN,O
,ka,IN,O
,qatal,IN,O
,karde,IN,O
,to,IN,O
,kiya,IN,O
,chhuri,IN,O
,rakhnay,IN,O
,ko,IN,O
,haraam,IN,O
,kar,IN,O
,deinge?,IN,O
,
Sentence: 4470,Shah,IN,B-loc
,inayat,IN,I-loc
,ganj,IN,I-loc
,police,IN,I-loc
,station,IN,I-loc
,ke,IN,O
,sub,IN,O
,inspector,IN,O
,naresh,IN,B-per
,ne,IN,O
,kaha,IN,O
,ke,IN,O
,dosray,IN,O
,din,IN,O
,subah,IN,O
,ghar,IN,O
,walon,IN,O
,ne,IN,O
,usay,IN,O
,phansi,IN,O
,se,IN,O
,latka,IN,O
,paaya,IN,O
,jiske,IN,O
,baad,IN,O
,unhon,IN,O
,ne,IN,O
,police,IN,O
,ko,IN,O
,mutala,IN,O
,kiya,IN,O
,.,IN,O
,
Sentence: 4471,aap,IN,O
,ko,IN,O
,smajh,IN,O
,nahi,IN,O
,ati,IN,O
,prise,IN,O
,ziadah,IN,O
,hen,IN,O
,ram,IN,O
,4gb,IN,O
,ki,IN,O
,hai,IN,O
,to,IN,O
,processor,IN,O
,ko,IN,O
,bhi,IN,O
,to,IN,O
,barhate,IN,O
,
Sentence: 4472,Aik,IN,O
,gallon,IN,O
,ice,IN,O
,cream,IN,O
,ki,IN,O
,kami,IN,O
,thee,IN,O
,bus,IN,O
,aaj,IN,O
,
Sentence: 4473,Malinga,IN,B-per
,ko,IN,O
,qiyadat,IN,O
,se,IN,O
,hataane,IN,O
,se,IN,O
,mutaliq,IN,O
,cheif,IN,O
,selectors,IN,O
,ne,IN,O
,kaha,IN,O
,ke,IN,O
,woh,IN,O
,bator,IN,O
,captain,IN,O
,theek,IN,O
,rahay,IN,O
,lekin,IN,O
,woh,IN,O
,deegar,IN,O
,chand,IN,O
,senior,IN,O
,khiladion,IN,O
,ke,IN,O
,sath,IN,O
,theek,IN,O
,tarha,IN,O
,mil,IN,O
,jul,IN,O
,nahi,IN,O
,pa,IN,O
,rahay,IN,O
,they,IN,O
,.,IN,O
,
Sentence: 4474,baad,IN,O
,azan,IN,O
,Europi,IN,B-org
,union,IN,I-org
,ki,IN,O
,adalat,IN,O
,ke,IN,O
,musheer,IN,O
,nay,IN,O
,muslim,IN,O
,francesi,IN,O
,khatoon,IN,O
,ko,IN,O
,sir,IN,O
,par,IN,O
,scarf,IN,O
,pahannay,IN,O
,par,IN,O
,mulazmat,IN,O
,se,IN,O
,bar,IN,O
,tarf,IN,O
,karne,IN,O
,ko,IN,O
,ghair,IN,O
,qanooni,IN,O
,tajweez,IN,O
,kiya,IN,O
,tha,IN,O
,.,IN,O
,
Sentence: 4475,Coronavirus,IN,O
,ki,IN,O
,tashkez,IN,O
,ke,IN,O
,baad,IN,O
,mareez,IN,O
,ke,IN,O
,ehley,IN,O
,khanah,IN,O
,ke,IN,O
,bhi,IN,O
,muanay,IN,O
,Karachi,IN,B-loc
,ke,IN,O
,2,IN,O
,hospital,IN,O
,mein,IN,O
,karaye,IN,O
,gaye,IN,O
,they,IN,O
,ju,IN,O
,manfi,IN,O
,aeye,IN,O
,they,IN,O
,.,IN,O
,
Sentence: 4476,Kohli,IN,B-per
,aur,IN,O
,Smith,IN,B-per
,ki,IN,O
,batting,IN,O
,aur,IN,O
,teams,IN,O
,ka,IN,O
,muzahira,IN,O
,tawajah,IN,O
,ka,IN,O
,markaz,IN,O
,
Sentence: 4477,100%,IN,O
,b,IN,O
,tek,IN,O
,tha,IN,O
,wasay,IN,O
,
Sentence: 4478,hmari,IN,O
,story,IN,O
,
Sentence: 4479,Islam,IN,O
,Zinda,IN,O
,Hota,IN,O
,Hai,IN,O
,Har,IN,O
,Karbala,IN,O
,Ke,IN,O
,Baad,IN,O
,+-+-,IN,O
,NewZeaLand,IN,B-loc
,Mein,IN,O
,Nai,IN,O
,Tareekh,IN,O
,Raqam,IN,O
,
Sentence: 4480,salam,IN,O
,bhai,IN,O
,mahne,IN,O
,yeh,IN,O
,phone,IN,O
,lia,IN,O
,hai,IN,O
,q,IN,O
,mobile,IN,O
,e8,IN,O
,bohat,IN,O
,axha,IN,O
,fone,IN,O
,result,IN,O
,ki,IN,O
,to,IN,O
,bt,IN,O
,hi,IN,O
,chordo,IN,O
,
Sentence: 4481,eashaalkhn,IN,O
,punjab,IN,B-loc
,mai,IN,O
,pti,IN,B-org
,ki,IN,O
,govt,IN,O
,ho,IN,O
,bus,IN,O
,eshaal,IN,B-per
,
Sentence: 4482,lala,IN,B-loc
,musa,IN,I-loc
,kya,IN,O
,hy,IN,O
,koi,IN,O
,na,IN,O
,3,IN,O
,saal,IN,O
,bd,IN,O
,mjy,IN,O
,isi,IN,O
,sal,IN,O
,krni,IN,O
,
Sentence: 4483,jabkay,IN,O
,aglay,IN,O
,intikhabaat,IN,O
,mein,IN,O
,uttam,IN,O
,kumar,IN,O
,bhari,IN,O
,aksariyat,IN,O
,se,IN,O
,kamyabi,IN,O
,ki,IN,O
,baat,IN,O
,kar,IN,O
,rahay,IN,O
,the,IN,O
,.,IN,O
,
Sentence: 4484,Aqliati,IN,O
,commission,IN,O
,ki,IN,O
,report,IN,O
,se,IN,O
,ye,IN,O
,baat,IN,O
,saaf,IN,O
,tour,IN,O
,par,IN,O
,samnay,IN,O
,aayi,IN,O
,hai,IN,O
,ke,IN,O
,ye,IN,O
,fasadaat,IN,O
,achanak,IN,O
,nahi,IN,O
,hue,IN,O
,they,IN,O
,balkay,IN,O
,ye,IN,O
,fasadaat,IN,O
,munazzam,IN,O
,aur,IN,O
,mansoobah,IN,O
,band,IN,O
,tareeqay,IN,O
,se,IN,O
,kiye,IN,O
,gaye,IN,O
,they,IN,O
,.,IN,O
,
Sentence: 4485,Spot,IN,O
,fixing,IN,O
,+-+-,IN,O
,Khalid,IN,B-per
,lateef,IN,I-per
,neh,IN,O
,supreme,IN,B-org
,court,IN,I-org
,mein,IN,O
,appeal,IN,O
,kar,IN,O
,di,IN,O
,
Sentence: 4486,Okara,IN,B-loc
,Me,IN,O
,Tagra,IN,O
,Muqabla,IN,O
,Hoga,IN,O
,
Sentence: 4487,main,IN,O
,aapki,IN,O
,tarah,IN,O
,aik,IN,O
,shehri,IN,O
,hon,IN,O
,zimaydaariyan,IN,O
,ziada,IN,O
,han,IN,O
,iska,IN,O
,ye,IN,O
,matlab,IN,O
,nahi,IN,O
,main,IN,O
,aasmaan,IN,O
,pe,IN,O
,charh,IN,O
,jaoun,IN,O
,ik,IN,B-per
,
Sentence: 4488,jo,IN,O
,nxt,IN,O
,wazir,IN,O
,e,IN,O
,azam,IN,O
,h,IN,O
,
Sentence: 4489,May,IN,O
,allah,IN,O
,give,IN,O
,you,IN,O
,a,IN,O
,long,IN,O
,life,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,Rajb,IN,B-per
,tayyab,IN,I-per
,ordgan,IN,I-per
,
Sentence: 4490,Itna,IN,O
,hi,IN,O
,nahi,IN,O
,+-+-,IN,O
,Koi,IN,O
,samaan,IN,O
,bhi,IN,O
,dosray,IN,O
,mulk,IN,O
,se,IN,O
,aa,IN,O
,raha,IN,O
,hai,IN,O
,to,IN,O
,usay,IN,O
,disinfecting,IN,O
,kiya,IN,O
,jata,IN,O
,hai,IN,O
,aur,IN,O
,phir,IN,O
,kisi,IN,O
,ko,IN,O
,chone,IN,O
,ki,IN,O
,ijazat,IN,O
,hoti,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 4491,Iss,IN,O
,tarah,IN,O
,Bacha,IN,B-per
,Khan,IN,I-per
,taleem,IN,O
,ke,IN,O
,liyeh,IN,O
,baher,IN,O
,na,IN,O
,jasake,IN,O
,
Sentence: 4492,shurawat,IN,O
,kis,IN,O
,sy,IN,O
,kren?,IN,O
,
Sentence: 4493,taiz,IN,O
,dhoop,IN,O
,ka,IN,O
,asr,IN,O
,subah,IN,O
,aath,IN,O
,aur,IN,O
,no,IN,O
,bajey,IN,O
,se,IN,O
,hain,IN,O
,shuru,IN,O
,ho,IN,O
,kar,IN,O
,shaam,IN,O
,5,IN,O
,bajey,IN,O
,tak,IN,O
,bhi,IN,O
,barqarar,IN,O
,reh,IN,O
,raha,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 4494,jese,IN,O
,k,IN,O
,watch,IN,O
,+-+-,IN,O
,glasses,IN,O
,etcc,IN,O
,.,IN,O
,.,IN,O
,!,IN,O
,baqe,IN,O
,to,IN,O
,samjhdar,IN,O
,bacha,IN,O
,ha,IN,O
,
Sentence: 4495,kya,IN,O
,ho,IN,O
,gya,IN,O
,h,IN,O
,insaniyat,IN,O
,ko,IN,O
,shame,IN,O
,
Sentence: 4496,mqm,IN,B-org
,kaha,IN,O
,se,IN,O
,itni,IN,O
,jaldi,IN,O
,aslha,IN,O
,laati,IN,O
,hai,IN,O
,in,IN,O
,waaqiaat,IN,O
,main,IN,O
,abdul,IN,B-per
,sattar,IN,I-per
,edhi,IN,I-per
,khidmate,IN,B-org
,khalq,IN,I-org
,foundation,IN,I-org
,.,IN,O
,.,IN,O
,.,IN,O
,ke,IN,O
,bahane,IN,O
,se,IN,O
,aslha,IN,O
,itni,IN,O
,jaldi,IN,O
,ek,IN,O
,se,IN,O
,doosri,IN,O
,jaga,IN,O
,puhnchaya,IN,O
,jata,IN,O
,hai,IN,O
,aj,IN,O
,tak,IN,O
,kis,IN,O
,ne,IN,O
,in,IN,O
,ki,IN,O
,inqurie,IN,O
,.,IN,O
,.,IN,O
,ki,IN,O
,he,IN,O
,wo,IN,O
,jo,IN,O
,london,IN,B-loc
,me,IN,O
,betha,IN,O
,fasaad,IN,O
,karwa,IN,O
,raha,IN,O
,he,IN,O
,q,IN,O
,nai,IN,O
,aata,IN,O
,pakistan,IN,B-loc
,waha,IN,O
,baith,IN,O
,ke,IN,O
,drame,IN,O
,karta,IN,O
,he,IN,O
,.,IN,O
,.,IN,O
,or,IN,O
,mojuda,IN,O
,bachkani,IN,O
,govt,IN,O
,in,IN,O
,pe,IN,O
,allah,IN,O
,ka,IN,O
,azaab,IN,O
,nazil,IN,O
,ho,IN,O
,in,IN,O
,ke,IN,O
,ghar,IN,O
,aise,IN,O
,tabbah,IN,O
,hote,IN,O
,or,IN,O
,in,IN,O
,ke,IN,O
,pas,IN,O
,dolat,IN,O
,na,IN,O
,hoti,IN,O
,ya,IN,O
,in,IN,O
,ke,IN,O
,jawan,IN,O
,marte,IN,O
,to,IN,O
,pata,IN,O
,chalta,IN,O
,ye,IN,O
,kamzarf,IN,O
,to,IN,O
,un,IN,O
,pe,IN,O
,b,IN,O
,siyaasat,IN,O
,karte,IN,O
,he,IN,O
,.,IN,O
,.,IN,O
,koi,IN,O
,nahi,IN,O
,pakistan,IN,B-loc
,ke,IN,O
,sath,IN,O
,koi,IN,O
,sacha,IN,O
,nahi,IN,O
,sab,IN,O
,gadaar,IN,O
,bhaagne,IN,O
,waale,IN,O
,he,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,
Sentence: 4497,China,IN,B-loc
,mein,IN,O
,kuttoun,IN,O
,ke,IN,O
,gosht,IN,O
,par,IN,O
,pabandi,IN,O
,par,IN,O
,ghor,IN,O
,
Sentence: 4498,Americi,IN,O
,shahar,IN,O
,Seattle,IN,B-loc
,ke,IN,O
,Sea-Tac,IN,B-loc
,Airport,IN,I-loc
,se,IN,O
,baghair,IN,O
,ijazat,IN,O
,uraya,IN,O
,jaany,IN,O
,wala,IN,O
,Commercial,IN,O
,tayyarah,IN,O
,Katron,IN,O
,island,IN,O
,mein,IN,O
,gir,IN,O
,kar,IN,O
,tabah,IN,O
,ho,IN,O
,gaya,IN,O
,.,IN,O
,
Sentence: 4499,Sindhu,IN,B-per
,ki,IN,O
,maa,IN,O
,ki,IN,O
,saalgirah,IN,O
,ke,IN,O
,mauqa,IN,O
,par,IN,O
,Ahaef,IN,O
,ke,IN,O
,zimn,IN,O
,mein,IN,O
,izhaar-e-khayaal,IN,O
,karte,IN,O
,hue,IN,O
,unki,IN,O
,walida,IN,O
,ne,IN,O
,kaha,IN,O
,kay,IN,O
,Sindhu,IN,B-per
,hamesha,IN,O
,hi,IN,O
,saalgirah,IN,O
,par,IN,O
,koi,IN,O
,nah,IN,O
,koi,IN,O
,khushi,IN,O
,zaroor,IN,O
,deti,IN,O
,hain,IN,O
,lekin,IN,O
,iss,IN,O
,martaba,IN,O
,unhon,IN,O
,ne,IN,O
,maa,IN,O
,ki,IN,O
,saalgirah,IN,O
,ke,IN,O
,mauqa,IN,O
,par,IN,O
,poooray,IN,O
,mulk,IN,O
,ko,IN,O
,khushi,IN,O
,ka,IN,O
,mauqa,IN,O
,faraham,IN,O
,kiya,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 4500,chaloo,IN,O
,ji,IN,O
,ab,IN,O
,sab,IN,O
,ki,IN,O
,ayyashi,IN,O
,lug,IN,O
,gayee,IN,O
,ha,IN,O
,sab,IN,O
